doco;dcto;pf_list;mcu_list
27002187;CA;PF1017, PF1018, PF1019, PF0192, PF0227, PF0245, PF0288, PF0301, PF0308, PF0360, PF0361, PF0413, PF0415, PF0483, PF0488, PF0524, PF0526, PF0530, PF0533, PF0582, PF0584, PF0624, PF0686, PF0687, PF0702, PF0703;MI02,MI10,MI22,MI33,MI01,MI01,MI33,MI01,MI01,MI01,MI01,MI33,MI33,MI33,MI33,MI01,MI01,MI33,MI01,MI01,MI01,MI33,MI01,MI01,MI01,MI01
27002188;CA;PF1018, PF1019, PF0192, PF0227, PF0245, PF0288, PF0301, PF0308, PF0360, PF0361, PF0413, PF0415, PF0483, PF0488, PF0524, PF0526, PF0530, PF0533, PF0582, PF0584, PF0624, PF0686, PF0687, PF0702, PF0703, PF0704, PF0705, PF0706, PF0707;MI33,MI33,MI01,MI01,MI33,MI01,MI33,MI01,MI33,MI33,MI01,MI01,MI33,MI01,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33
27002189;CA;PF1019, PF0192, PF0227, PF0245, PF0288, PF0301, PF0308;MI22,MI33,MI01,MI01,MI01,MI01,MI33
27002190;CA;PF0192, PF0227;MI33,MI01
27002191;CA;PF0227, PF0245, PF0288;MI01,MI33,MI01
27002192;CA;PF0245, PF0288, PF0301, PF0308, PF0360, PF0361, PF0413, PF0415, PF0483, PF0488, PF0524, PF0526, PF0530, PF0533, PF0582, PF0584, PF0624, PF0686, PF0687, PF0702, PF0703, PF0704, PF0705, PF0706;MI01,MI01,MI33,MI01,MI33,MI33,MI01,MI33,MI33,MI01,MI33,MI33,MI33,MI33,MI33,MI01,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI01
27002193;CA;PF0288, PF0301, PF0308, PF0360, PF0361, PF0413, PF0415, PF0483, PF0488, PF0524, PF0526, PF0530, PF0533, PF0582, PF0584, PF0624, PF0686, PF0687, PF0702, PF0703, PF0704, PF0705, PF0706, PF0707, PF0719, PF0720, PF0721, PF0722;MI33,MI01,MI33,MI01,MI33,MI33,MI33,MI01,MI33,MI33,MI01,MI01,MI01,MI01,MI33,MI01,MI01,MI01,MI33,MI01,MI01,MI01,MI01,MI33,MI01,MI01,MI01,MI01
27002194;CA;PF0301, PF0308, PF0360, PF0361, PF0413, PF0415, PF0483;MI01,MI01,MI33,MI01,MI01,MI01,MI01
27002195;CA;PF0308, PF0360, PF0361, PF0413, PF0415, PF0483, PF0488, PF0524;MI33,MI01,MI33,MI33,MI33,MI33,MI33,MI01
27002196;CA;PF0360, PF0361, PF0413, PF0415, PF0483, PF0488, PF0524, PF0526, PF0530, PF0533, PF0582, PF0584, PF0624, PF0686, PF0687, PF0702;MI01,MI01,MI01,MI33,MI33,MI33,MI33,MI01,MI33,MI01,MI33,MI01,MI33,MI01,MI33,MI01
27002197;CA;PF0361, PF0413, PF0415, PF0483, PF0488, PF0524, PF0526, PF0530, PF0533, PF0582, PF0584, PF0624, PF0686, PF0687, PF0702, PF0703, PF0704, PF0705, PF0706, PF0707;MI01,MI33,MI33,MI01,MI33,MI01,MI33,MI01,MI01,MI01,MI01,MI01,MI01,MI33,MI01,MI01,MI01,MI01,MI01,MI01
27002198;CA;PF0413, PF0415, PF0483, PF0488, PF0524, PF0526, PF0530, PF0533, PF0582, PF0584, PF0624, PF0686, PF0687, PF0702, PF0703, PF0704, PF0705, PF0706;MI33,MI33,MI33,MI33,MI01,MI33,MI01,MI33,MI01,MI01,MI33,MI01,MI33,MI01,MI01,MI33,MI01,MI01
27002199;CA;PF0415, PF0483;MI01,MI33
27002200;CA;PF0483, PF0488, PF0524, PF0526, PF0530, PF0533, PF0582, PF0584, PF0624;MI33,MI01,MI33,MI33,MI33,MI33,MI33,MI33,MI33
27002201;CA;PF0488, PF0524, PF0526, PF0530, PF0533, PF0582, PF0584, PF0624, PF0686, PF0687, PF0702, PF0703, PF0704, PF0705, PF0706, PF0707, PF0719, PF0720, PF0721, PF0722, PF0724, PF0728, PF0756, PF0757, PF0765, PF0766, PF0775, PF0776, PF0777, PF0778;MI33,MI33,MI01,MI33,MI01,MI33,MI33,MI01,MI33,MI01,MI33,MI33,MI01,MI33,MI01,MI33,MI33,MI01,MI33,MI01,MI33,MI33,MI01,MI33,MI01,MI33,MI33,MI01,MI33,MI01
27002202;CA;PF0524, PF0526, PF0530, PF0533, PF0582, PF0584, PF0624, PF0686, PF0687, PF0702, PF0703, PF0704, PF0705, PF0706, PF0707, PF0719, PF0720, PF0721, PF0722, PF0724, PF0728, PF0756, PF0757, PF0765, PF0766, PF0775;MI01,MI01,MI01,MI01,MI01,MI01,MI33,MI01,MI01,MI01,MI01,MI01,MI01,MI33,MI01,MI01,MI01,MI01,MI01,MI33,MI01,MI01,MI01,MI01,MI01,MI01
27002203;CA;PF0526, PF0530, PF0533, PF0582, PF0584, PF0624, PF0686, PF0687, PF0702, PF0703, PF0704, PF0705, PF0706, PF0707, PF0719, PF0720, PF0721, PF0722, PF0724, PF0728, PF0756, PF0757, PF0765, PF0766, PF0775;MI01,MI01,MI33,MI01,MI01,MI33,MI01,MI33,MI01,MI01,MI33,MI01,MI33,MI01,MI01,MI33,MI01,MI33,MI01,MI01,MI33,MI01,MI33,MI01,MI01
27002204;CA;PF0530, PF0533, PF0582, PF0584, PF0624, PF0686;MI01,MI33,MI01,MI33,MI33,MI01
27002205;CA;PF0533, PF0582, PF0584;MI01,MI33,MI01
27002206;CA;PF0582, PF0584, PF0624, PF0686, PF0687, PF0702, PF0703, PF0704, PF0705, PF0706, PF0707, PF0719, PF0720, PF0721, PF0722, PF0724, PF0728, PF0756, PF0757, PF0765, PF0766, PF0775, PF0776, PF0777, PF0778, PF0779, PF0780, PF0781, PF0782;MI01,MI01,MI01,MI01,MI33,MI01,MI01,MI01,MI01,MI33,MI01,MI01,MI01,MI01,MI33,MI01,MI01,MI01,MI01,MI33,MI01,MI01,MI01,MI01,MI33,MI01,MI01,MI01,MI01
27002207;CA;PF0584, PF0624, PF0686, PF0687, PF0702, PF0703, PF0704, PF0705, PF0706, PF0707, PF0719, PF0720, PF0721;MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33
27002208;CA;PF0624, PF0686, PF0687, PF0702, PF0703, PF0704, PF0705, PF0706, PF0707, PF0719, PF0720, PF0721, PF0722, PF0724, PF0728;MI01,MI01,MI33,MI01,MI01,MI33,MI01,MI33,MI01,MI01,MI33,MI01,MI33,MI01,MI01
27002209;CA;PF0686, PF0687, PF0702, PF0703, PF0704, PF0705, PF0706, PF0707, PF0719, PF0720, PF0721, PF0722, PF0724;MI01,MI33,MI33,MI01,MI33,MI33,MI01,MI33,MI33,MI01,MI33,MI33,MI01
27002210;CA;PF0687, PF0702, PF0703, PF0704, PF0705;MI01,MI01,MI33,MI01,MI01
27002211;CA;PF0702, PF0703, PF0704, PF0705, PF0706, PF0707, PF0719, PF0720, PF0721, PF0722, PF0724, PF0728, PF0756, PF0757, PF0765, PF0766, PF0775, PF0776, PF0777, PF0778, PF0779, PF0780, PF0781, PF0782, PF0783, PF0784, PF0785;MI01,MI33,MI01,MI33,MI33,MI01,MI33,MI33,MI01,MI33,MI33,MI01,MI33,MI33,MI01,MI33,MI33,MI01,MI33,MI33,MI01,MI33,MI33,MI01,MI33,MI33,MI01
27002212;CA;PF0703, PF0704, PF0705, PF0706, PF0707, PF0719, PF0720, PF0721, PF0722, PF0724, PF0728, PF0756, PF0757, PF0765, PF0766, PF0775, PF0776, PF0777, PF0778, PF0779, PF0780, PF0781, PF0782, PF0783, PF0784, PF0785, PF0786, PF0793, PF0794, PF0798;MI01,MI33,MI33,MI33,MI33,MI01,MI33,MI33,MI33,MI33,MI33,MI01,MI33,MI33,MI33,MI33,MI33,MI01,MI33,MI33,MI33,MI33,MI33,MI01,MI33,MI33,MI33,MI33,MI33,MI01
27002213;CA;PF0704, PF0705, PF0706, PF0707, PF0719, PF0720, PF0721, PF0722, PF0724, PF0728, PF0756, PF0757, PF0765, PF0766, PF0775, PF0776, PF0777, PF0778;MI01,MI01,MI33,MI01,MI33,MI01,MI33,MI01,MI33,MI01,MI33,MI01,MI33,MI01,MI33,MI01,MI33,MI01
27002214;CA;PF0705, PF0706, PF0707, PF0719, PF0720, PF0721, PF0722, PF0724, PF0728, PF0756, PF0757, PF0765, PF0766, PF0775, PF0776, PF0777, PF0778, PF0779, PF0780, PF0781, PF0782, PF0783, PF0784, PF0785;MI01,MI33,MI01,MI33,MI33,MI01,MI33,MI33,MI01,MI33,MI33,MI01,MI33,MI33,MI01,MI33,MI33,MI01,MI33,MI33,MI01,MI33,MI33,MI01
27002215;CA;PF0706, PF0707, PF0719, PF0720, PF0721, PF0722, PF0724, PF0728, PF0756, PF0757, PF0765, PF0766, PF0775, PF0776;MI01,MI01,MI01,MI01,MI33,MI01,MI01,MI01,MI01,MI33,MI01,MI01,MI01,MI01
27002216;CA;PF0707, PF0719, PF0720, PF0721, PF0722, PF0724, PF0728, PF0756, PF0757, PF0765, PF0766, PF0775;MI01,MI33,MI33,MI01,MI33,MI33,MI33,MI01,MI33,MI33,MI33,MI01
27002217;CA;PF0719, PF0720, PF0721, PF0722, PF0724, PF0728, PF0756, PF0757, PF0765, PF0766, PF0775, PF0776, PF0777, PF0778, PF0779, PF0780, PF0781, PF0782, PF0783, PF0784, PF0785, PF0786, PF0793, PF0794, PF0798;MI01,MI01,MI01,MI01,MI01,MI33,MI01,MI01,MI01,MI01,MI33,MI01,MI01,MI01,MI01,MI33,MI01,MI01,MI01,MI01,MI33,MI01,MI01,MI01,MI01
27002218;CA;PF0720, PF0721, PF0722, PF0724, PF0728, PF0756, PF0757, PF0765, PF0766, PF0775, PF0776, PF0777, PF0778, PF0779, PF0780, PF0781, PF0782, PF0783, PF0784;MI01,MI01,MI33,MI01,MI33,MI01,MI33,MI01,MI33,MI01,MI33,MI01,MI33,MI01,MI33,MI01,MI33,MI01,MI01
27002219;CA;PF0721, PF0722, PF0724, PF0728, PF0756;MI01,MI01,MI33,MI01,MI01
27002220;CA;PF0722, PF0724, PF0728, PF0756, PF0757, PF0765, PF0766, PF0775, PF0776, PF0777, PF0778, PF0779, PF0780, PF0781, PF0782, PF0783, PF0784, PF0785, PF0786, PF0793, PF0794, PF0798, PF0811, PF0817, PF0827, PF0833, PF0850;MI01,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI01,MI33,MI33,MI01
27002221;CA;PF0724, PF0728, PF0756, PF0757, PF0765, PF0766, PF0775, PF0776, PF0777, PF0778, PF0779, PF0780, PF0781, PF0782, PF0783, PF0784, PF0785, PF0786, PF0793, PF0794, PF0798, PF0811, PF0817, PF0827, PF0833, PF0850, PF0853, PF0854;MI01,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI01,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI01,MI33,MI33,MI33,MI01,MI33,MI33,MI33,MI33,MI01
27002222;CA;PF0728, PF0756, PF0757, PF0765, PF0766, PF0775, PF0776, PF0777, PF0778, PF0779, PF0780, PF0781, PF0782;MI01,MI01,MI01,MI01,MI33,MI01,MI01,MI01,MI33,MI01,MI01,MI01,MI01
27002223;CA;PF0756, PF0757, PF0765, PF0766, PF0775, PF0776, PF0777, PF0778, PF0779, PF0780;MI01,MI01,MI01,MI33,MI01,MI01,MI33,MI01,MI01,MI01
27002224;CA;PF0757, PF0765, PF0766, PF0775, PF0776, PF0777, PF0778, PF0779, PF0780, PF0781, PF0782;MI01,MI01,MI01,MI01,MI01,MI33,MI01,MI01,MI01,MI01,MI01
27002225;CA;PF0765, PF0766, PF0775, PF0776, PF0777, PF0778, PF0779, PF0780, PF0781, PF0782, PF0783, PF0784, PF0785, PF0786, PF0793, PF0794, PF0798, PF0811, PF0817, PF0827, PF0833;MI01,MI01,MI01,MI01,MI01,MI33,MI01,MI01,MI01,MI01,MI33,MI01,MI01,MI01,MI01,MI33,MI01,MI01,MI33,MI01,MI01
27002226;CA;PF0766, PF0775, PF0776, PF0777, PF0778;MI01,MI01,MI33,MI01,MI01
27002227;CA;PF0775, PF0776, PF0777;MI33,MI33,MI33
27002228;CA;PF0776, PF0777;MI33,MI33
27002229;CA;PF0777, PF0778, PF0779, PF0780, PF0781, PF0782, PF0783, PF0784, PF0785, PF0786, PF0793, PF0794, PF0798, PF0811;MI01,MI33,MI01,MI33,MI33,MI01,MI33,MI33,MI01,MI33,MI33,MI01,MI33,MI01
27002230;CA;PF0778, PF0779, PF0780, PF0781, PF0782, PF0783, PF0784, PF0785, PF0786, PF0793, PF0794, PF0798, PF0811, PF0817, PF0827, PF0833, PF0850, PF0853, PF0854, PF0855, PF0870, PF0873, PF0875, PF0876, PF0880, PF0881, PF0882;MI01,MI01,MI01,MI33,MI01,MI01,MI01,MI33,MI01,MI01,MI01,MI33,MI01,MI33,MI01,MI33,MI01,MI01,MI01,MI33,MI01,MI01,MI01,MI33,MI01,MI01,MI01
27002231;CA;PF0779, PF0780, PF0781, PF0782, PF0783, PF0784;MI01,MI33,MI33,MI33,MI33,MI33
27002232;CA;PF0780, PF0781, PF0782, PF0783, PF0784, PF0785, PF0786, PF0793, PF0794, PF0798, PF0811, PF0817, PF0827, PF0833, PF0850, PF0853, PF0854, PF0855, PF0870;MI01,MI33,MI33,MI01,MI33,MI33,MI33,MI01,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI01,MI33,MI33,MI01
27002233;CA;PF0781, PF0782, PF0783, PF0784, PF0785, PF0786, PF0793, PF0794, PF0798, PF0811, PF0817, PF0827, PF0833, PF0850, PF0853, PF0854, PF0855, PF0870, PF0873, PF0875;MI01,MI33,MI01,MI33,MI01,MI33,MI01,MI33,MI01,MI33,MI01,MI01,MI33,MI01,MI33,MI01,MI33,MI01,MI33,MI01
27002234;CA;PF0782, PF0783, PF0784;MI33,MI33,MI33
27002235;CA;PF0783, PF0784, PF0785, PF0786, PF0793, PF0794, PF0798, PF0811, PF0817, PF0827, PF0833, PF0850, PF0853, PF0854, PF0855, PF0870, PF0873, PF0875, PF0876, PF0880, PF0881, PF0882, PF0883, PF0886, PF0888, PF0889, PF0890, PF0891, PF0892, PF0893;MI01,MI01,MI33,MI01,MI33,MI01,MI33,MI01,MI01,MI01,MI33,MI01,MI33,MI01,MI01,MI33,MI01,MI33,MI01,MI33,MI01,MI33,MI01,MI33,MI01,MI33,MI01,MI33,MI01,MI01
27002236;CA;PF0784, PF0785, PF0786, PF0793, PF0794, PF0798, PF0811, PF0817, PF0827, PF0833, PF0850, PF0853, PF0854, PF0855, PF0870;MI01,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI01
27002237;CA;PF0785, PF0786, PF0793, PF0794, PF0798, PF0811, PF0817, PF0827, PF0833, PF0850, PF0853, PF0854;MI01,MI33,MI33,MI33,MI33,MI33,MI01,MI33,MI33,MI33,MI33,MI33
27002238;CA;PF0786, PF0793, PF0794, PF0798, PF0811, PF0817;MI01,MI33,MI01,MI33,MI33,MI33
27002239;CA;PF0793, PF0794, PF0798, PF0811, PF0817, PF0827, PF0833, PF0850, PF0853, PF0854, PF0855, PF0870, PF0873, PF0875, PF0876;MI01,MI33,MI33,MI33,MI01,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI01
27002240;CA;PF0794, PF0798, PF0811, PF0817, PF0827, PF0833, PF0850, PF0853, PF0854, PF0855, PF0870;MI01,MI01,MI33,MI33,MI33,MI01,MI33,MI01,MI33,MI01,MI01
27002241;CA;PF0798, PF0811, PF0817, PF0827, PF0833, PF0850, PF0853, PF0854, PF0855, PF0870, PF0873, PF0875, PF0876, PF0880, PF0881, PF0882, PF0883, PF0886, PF0888, PF0889, PF0890, PF0891, PF0892, PF0893, PF0895, PF0896, PF0902, PF0905, PF0907;MI33,MI33,MI01,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33
27002242;CA;PF0811, PF0817, PF0827, PF0833, PF0850, PF0853, PF0854, PF0855, PF0870, PF0873, PF0875, PF0876, PF0880, PF0881, PF0882, PF0883, PF0886, PF0888;MI01,MI01,MI01,MI33,MI33,MI01,MI33,MI01,MI33,MI33,MI01,MI33,MI01,MI33,MI33,MI01,MI33,MI01
27002243;CA;PF0817, PF0827, PF0833, PF0850, PF0853, PF0854, PF0855, PF0870, PF0873, PF0875, PF0876, PF0880, PF0881, PF0882, PF0883, PF0886, PF0888, PF0889;MI33,MI33,MI01,MI33,MI33,MI01,MI33,MI33,MI01,MI33,MI33,MI01,MI33,MI33,MI01,MI33,MI33,MI01
27002244;CA;PF0827, PF0833, PF0850, PF0853, PF0854, PF0855, PF0870;MI01,MI33,MI33,MI33,MI33,MI33,MI33
27002245;CA;PF0833, PF0850, PF0853, PF0854, PF0855, PF0870, PF0873, PF0875, PF0876, PF0880, PF0881, PF0882, PF0883, PF0886, PF0888, PF0889, PF0890, PF0891, PF0892, PF0893, PF0895;MI01,MI01,MI01,MI01,MI33,MI01,MI01,MI01,MI33,MI01,MI01,MI01,MI33,MI01,MI01,MI01,MI33,MI01,MI01,MI01,MI01
27002246;CA;PF0850, PF0853, PF0854, PF0855, PF0870, PF0873, PF0875, PF0876, PF0880, PF0881, PF0882;MI01,MI01,MI01,MI33,MI01,MI01,MI01,MI33,MI01,MI01,MI01
27002247;CA;PF0853, PF0854, PF0855, PF0870, PF0873, PF0875, PF0876, PF0880, PF0881, PF0882, PF0883, PF0886, PF0888, PF0889, PF0890, PF0891, PF0892, PF0893, PF0895, PF0896, PF0902, PF0905, PF0907, PF0916, PF0931, PF0939, PF0948, PF0949, PF0952, PF0953;MI01,MI33,MI33,MI33,MI33,MI33,MI33,MI01,MI33,MI33,MI33,MI33,MI33,MI33,MI01,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI01,MI33,MI33,MI33,MI01,MI01,MI33,MI01
27002248;CA;PF0854, PF0855, PF0870, PF0873, PF0875, PF0876, PF0880, PF0881, PF0882, PF0883, PF0886, PF0888, PF0889, PF0890, PF0891, PF0892, PF0893;MI01,MI01,MI01,MI01,MI33,MI01,MI01,MI01,MI33,MI01,MI01,MI01,MI33,MI01,MI01,MI01,MI01
27002249;CA;PF0855, PF0870, PF0873, PF0875, PF0876, PF0880, PF0881;MI01,MI33,MI01,MI33,MI01,MI33,MI01
27002250;CA;PF0870, PF0873, PF0875, PF0876, PF0880, PF0881, PF0882, PF0883, PF0886, PF0888, PF0889, PF0890, PF0891, PF0892, PF0893, PF0895;MI01,MI01,MI01,MI01,MI01,MI01,MI01,MI01,MI33,MI01,MI01,MI01,MI01,MI01,MI01,MI01
27002251;CA;PF0873, PF0875, PF0876, PF0880, PF0881, PF0882, PF0883, PF0886, PF0888, PF0889, PF0890, PF0891, PF0892, PF0893, PF0895, PF0896, PF0902, PF0905, PF0907, PF0916, PF0931, PF0939, PF0948, PF0949, PF0952, PF0953, PF0954, PF0955, PF0956;MI01,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI01,MI01,MI33,MI33,MI33,MI33,MI33
27002252;CA;PF0875, PF0876;MI33,MI33
27002253;CA;PF0876, PF0880, PF0881, PF0882, PF0883, PF0886, PF0888, PF0889, PF0890, PF0891, PF0892, PF0893, PF0895, PF0896, PF0902, PF0905, PF0907, PF0916, PF0931, PF0939, PF0948, PF0949;MI01,MI33,MI33,MI01,MI33,MI33,MI01,MI33,MI33,MI01,MI33,MI33,MI01,MI33,MI33,MI01,MI33,MI33,MI01,MI33,MI01,MI33
27002254;CA;PF0880, PF0881, PF0882, PF0883, PF0886, PF0888, PF0889, PF0890, PF0891, PF0892, PF0893, PF0895, PF0896, PF0902, PF0905, PF0907, PF0916, PF0931, PF0939, PF0948, PF0949, PF0952, PF0953, PF0954, PF0955, PF0956;MI01,MI33,MI33,MI01,MI33,MI33,MI01,MI33,MI33,MI01,MI33,MI33,MI01,MI33,MI33,MI33,MI01,MI33,MI33,MI33,MI01,MI33,MI01,MI33,MI33,MI01
27002255;CA;PF0881, PF0882, PF0883, PF0886, PF0888, PF0889, PF0890, PF0891, PF0892, PF0893, PF0895, PF0896, PF0902, PF0905, PF0907;MI01,MI01,MI01,MI33,MI01,MI01,MI01,MI33,MI01,MI01,MI01,MI33,MI01,MI01,MI01
27002256;CA;PF0882, PF0883, PF0886;MI33,MI33,MI33
27002257;CA;PF0883, PF0886, PF0888, PF0889;MI01,MI33,MI33,MI01
27002258;CA;PF0886, PF0888, PF0889, PF0890, PF0891, PF0892, PF0893;MI01,MI33,MI33,MI33,MI33,MI33,MI01
27002259;CA;PF0888, PF0889, PF0890, PF0891, PF0892, PF0893, PF0895, PF0896, PF0902, PF0905, PF0907, PF0916, PF0931, PF0939, PF0948, PF0949, PF0952, PF0953, PF0954, PF0955, PF0956;MI01,MI01,MI01,MI01,MI01,MI01,MI01,MI01,MI01,MI01,MI33,MI01,MI01,MI01,MI33,MI33,MI01,MI01,MI01,MI01,MI01
27002260;CA;PF0889, PF0890, PF0891, PF0892, PF0893, PF0895, PF0896, PF0902, PF0905, PF0907, PF0916, PF0931, PF0939, PF0948, PF0949, PF0952, PF0953, PF0954, PF0955, PF0956, PF0957, PF0958, PF0959, PF0960, PF0961, PF0962, PF0963, PF0977, PF0982, PF0983;MI01,MI01,MI01,MI01,MI01,MI01,MI01,MI33,MI01,MI01,MI01,MI01,MI01,MI33,MI33,MI33,MI01,MI01,MI01,MI01,MI01,MI01,MI33,MI01,MI01,MI01,MI01,MI01,MI01,MI01
27002261;CA;PF0890, PF0891, PF0892, PF0893, PF0895, PF0896;MI01,MI33,MI33,MI33,MI33,MI33
27002262;CA;PF0891, PF0892, PF0893, PF0895, PF0896, PF0902, PF0905, PF0907, PF0916, PF0931, PF0939, PF0948, PF0949, PF0952, PF0953, PF0954, PF0955, PF0956, PF0957, PF0958, PF0959, PF0960, PF0961;MI01,MI01,MI33,MI01,MI33,MI01,MI33,MI01,MI01,MI33,MI01,MI01,MI33,MI33,MI01,MI01,MI33,MI01,MI33,MI01,MI33,MI01,MI01
27002263;CA;PF0892, PF0893, PF0895, PF0896, PF0902, PF0905, PF0907, PF0916, PF0931, PF0939, PF0948, PF0949, PF0952, PF0953;MI01,MI01,MI01,MI01,MI33,MI01,MI01,MI01,MI01,MI33,MI33,MI33,MI01,MI01
27002264;CA;PF0893, PF0895, PF0896, PF0902, PF0905, PF0907, PF0916, PF0931, PF0939, PF0948, PF0949, PF0952, PF0953, PF0954;MI01,MI33,MI01,MI33,MI33,MI01,MI33,MI33,MI01,MI01,MI01,MI01,MI33,MI01
27002265;CA;PF0895, PF0896, PF0902, PF0905, PF0907, PF0916, PF0931, PF0939, PF0948, PF0949, PF0952;MI01,MI33,MI01,MI33,MI01,MI33,MI01,MI33,MI33,MI01,MI01
27002266;CA;PF0896, PF0902, PF0905, PF0907, PF0916, PF0931, PF0939, PF0948, PF0949, PF0952, PF0953, PF0954, PF0955, PF0956, PF0957, PF0958, PF0959, PF0960, PF0961, PF0962, PF0963, PF0977, PF0982, PF0983;MI01,MI33,MI33,MI33,MI01,MI33,MI33,MI01,MI01,MI01,MI33,MI33,MI33,MI33,MI01,MI33,MI33,MI33,MI33,MI01,MI33,MI33,MI33,MI01
27002267;CA;PF0902, PF0905, PF0907, PF0916, PF0931, PF0939, PF0948, PF0949, PF0952, PF0953, PF0954, PF0955, PF0956, PF0957, PF0958, PF0959, PF0960, PF0961, PF0962, PF0963, PF0977, PF0982, PF0983, PF0984, PF0985, PF0995, PF0996, PF0997, PF0999;MI01,MI33,MI33,MI33,MI33,MI33,MI01,MI01,MI33,MI33,MI33,MI33,MI33,MI33,MI01,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI22
27002268;CA;PF0905, PF0907, PF0916, PF0931, PF0939, PF0948, PF0949, PF0952, PF0953, PF0954, PF0955, PF0956, PF0957, PF0958, PF0959, PF0960, PF0961, PF0962, PF0963, PF0977, PF0982;MI01,MI33,MI33,MI33,MI33,MI33,MI01,MI33,MI33,MI33,MI01,MI33,MI33,MI33,MI33,MI01,MI33,MI33,MI33,MI33,MI01
27002269;CA;PF0907, PF0916, PF0931, PF0939, PF0948, PF0949, PF0952, PF0953, PF0954, PF0955, PF0956, PF0957, PF0958, PF0959;MI01,MI01,MI01,MI33,MI33,MI33,MI01,MI33,MI01,MI01,MI33,MI01,MI01,MI01
27002270;CA;PF0916, PF0931, PF0939, PF0948, PF0949, PF0952, PF0953, PF0954, PF0955, PF0956, PF0957, PF0958, PF0959, PF0960, PF0961, PF0962, PF0963, PF0977, PF0982, PF0983, PF0984, PF0985, PF0995, PF0996, PF0997, PF0999, PF1000, PF1002, PF1003;MI33,MI33,MI33,MI01,MI01,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33
27002271;CA;PF0931, PF0939, PF0948, PF0949, PF0952;MI33,MI33,MI01,MI01,MI33
27002272;CA;PF0939, PF0948, PF0949, PF0952, PF0953, PF0954, PF0955, PF0956, PF0957, PF0958, PF0959, PF0960, PF0961, PF0962, PF0963;MI01,MI01,MI01,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI01
27002273;CA;PF0948, PF0949, PF0952;MI33,MI01,MI33
27002274;CA;PF0949, PF0952, PF0953, PF0954, PF0955, PF0956, PF0957, PF0958, PF0959, PF0960, PF0961, PF0962, PF0963, PF0977, PF0982, PF0983, PF0984, PF0985, PF0995, PF0996, PF0997;MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI01,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI33,MI04
27002275;CA;PF0952, PF0953, PF0954, PF0955, PF0956, PF0957, PF0958, PF0959, PF0960, PF0961, PF0962, PF0963, PF0977, PF0982, PF0983, PF0984, PF0985, PF0995;MI01,MI01,MI33,MI01,MI01,MI33,MI01,MI33,MI01,MI01,MI33,MI01,MI33,MI01,MI01,MI33,MI01,MI01
27002276;CA;PF0953, PF0954, PF0955, PF0956, PF0957, PF0958;MI01,MI33,MI01,MI33,MI33,MI01
27002277;CA;PF0954, PF0955, PF0956, PF0957, PF0958, PF0959, PF0960, PF0961, PF0962, PF0963, PF0977, PF0982, PF0983, PF0984, PF0985, PF0995, PF0996, PF0997, PF0999, PF1000, PF1002;MI01,MI33,MI33,MI33,MI01,MI33,MI33,MI33,MI01,MI33,MI33,MI33,MI01,MI33,MI33,MI33,MI02,MI33,MI33,MI33,MI04
27002278;CA;PF0955, PF0956, PF0957, PF0958, PF0959, PF0960, PF0961, PF0962, PF0963, PF0977, PF0982, PF0983, PF0984, PF0985, PF0995, PF0996, PF0997, PF0999, PF1000, PF1002, PF1003, PF1004, PF1005;MI01,MI33,MI01,MI33,MI33,MI01,MI33,MI01,MI33,MI33,MI01,MI33,MI01,MI33,MI33,MI02,MI33,MI22,MI33,MI33,MI10,MI33,MI40
27002279;CA;PF0956, PF0957, PF0958, PF0959, PF0960, PF0961, PF0962, PF0963, PF0977;MI01,MI01,MI33,MI01,MI33,MI01,MI33,MI01,MI01
